Vehicle ID,Traveled Time
33.18,-0.09999999999999432
13.7,-0.09999999999999432
4.15,-0.09999999999999432
22.19,-0.09999999999999432
33.19,-0.09999999999999432
13.8,-0.09999999999999432
4.16,-0.09999999999999432
34,-0.10000000000002274
23,-0.09999999999999432
34.1,-0.09999999999999432
4.17,-0.10000000000002274
34.2,-0.09999999999999432
23.1,-0.09999999999999432
4.18,-0.09999999999999432
34.3,-0.09999999999999432
4.19,-0.09999999999999432
34.4,-0.09999999999999432
5,-0.10000000000002274
34.5,-0.09999999999999432
23.2,-0.09999999999999432
5.1,-0.09999999999999432
34.6,-0.09999999999999432
23.3,-0.09999999999999432
34.7,-0.09999999999999432
5.2,-0.09999999999999432
23.4,-0.10000000000002274
13.9,-0.09999999999999432
34.8,-0.09999999999999432
23.5,-0.09999999999999432
34.9,-0.09999999999999432
5.3,-0.10000000000002274
13.10,-0.09999999999999432
34.10,-0.09999999999999432
5.4,-0.09999999999999432
13.11,-0.09999999999999432
34.11,-0.09999999999999432
23.6,-0.09999999999999432
5.5,-0.09999999999999432
34.12,-0.09999999999999432
23.7,-0.09999999999999432
5.6,-0.09999999999999432
13.12,-0.09999999999999432
34.13,-0.10000000000002274
34.14,-0.09999999999999432
5.7,-0.10000000000002274
34.15,-0.09999999999999432
5.8,-0.09999999999999432
13.13,-0.09999999999999432
34.16,-0.09999999999999432
5.9,-0.09999999999999432
13.14,-0.09999999999999432
34.17,-0.10000000000002274
23.8,-0.09999999999999432
34.18,-0.09999999999999432
13.15,-0.09999999999999432
23.9,-0.09999999999999432
34.19,-0.09999999999999432
13.16,-0.09999999999999432
23.10,-0.09999999999999432
35,-0.09999999999999432
35.1,-0.10000000000002274
13.17,-0.09999999999999432
35.2,-0.09999999999999432
5.10,-0.09999999999999432
13.18,-0.09999999999999432
35.3,-0.09999999999999432
35.4,-0.09999999999999432
5.11,-0.09999999999999432
35.5,-0.09999999999999432
35.6,-0.0999999999999659
23.11,-0.0999999999999659
13.19,-0.0999999999999659
5.12,-0.10000000000002274
35.7,-0.10000000000002274
23.12,-0.10000000000002274
35.8,-0.0999999999999659
23.13,-0.0999999999999659
14,-0.0999999999999659
35.9,-0.0999999999999659
23.14,-0.10000000000002274
5.13,-0.10000000000002274
14.1,-0.0999999999999659
35.10,-0.10000000000002274
23.15,-0.0999999999999659
5.14,-0.0999999999999659
35.11,-0.10000000000002274
14.2,-0.0999999999999659
5.15,-0.0999999999999659
23.16,-0.0999999999999659
35.12,-0.0999999999999659
14.3,-0.10000000000002274
5.16,-0.10000000000002274
35.13,-0.0999999999999659
23.17,-0.10000000000002274
35.14,-0.10000000000002274
23.18,-0.0999999999999659
5.17,-0.10000000000002274
35.15,-0.0999999999999659
35.16,-0.10000000000002274
23.19,-0.0999999999999659
5.18,-0.10000000000002274
35.17,-0.0999999999999659
14.4,-0.10000000000002274
24,-0.0999999999999659
5.19,-0.0999999999999659
35.18,-0.10000000000002274
14.5,-0.10000000000002274
6,-0.10000000000002274
35.19,-0.0999999999999659
36,-0.0999999999999659
24.1,-0.10000000000002274
6.1,-0.10000000000002274
36.1,-0.10000000000002274
24.2,-0.10000000000002274
14.6,-0.10000000000002274
36.2,-0.10000000000002274
14.7,-0.10000000000002274
6.2,-0.10000000000002274
24.3,-0.0999999999999659
36.3,-0.0999999999999659
14.8,-0.0999999999999659
6.3,-0.0999999999999659
24.4,-0.10000000000002274
36.4,-0.10000000000002274
14.9,-0.10000000000002274
6.4,-0.10000000000002274
36.5,-0.0999999999999659
24.5,-0.10000000000002274
6.5,-0.0999999999999659
36.6,-0.10000000000002274
24.6,-0.10000000000002274
36.7,-0.10000000000002274
14.10,-0.0999999999999659
36.8,-0.10000000000002274
6.6,-0.0999999999999659
24.7,-0.10000000000002274
14.11,-0.10000000000002274
36.9,-0.0999999999999659
6.7,-0.10000000000002274
24.8,-0.10000000000002274
36.10,-0.10000000000002274
6.8,-0.10000000000002274
36.11,-0.10000000000002274
6.9,-0.0999999999999659
24.9,-0.10000000000002274
36.12,-0.10000000000002274
6.10,-0.10000000000002274
24.10,-0.0999999999999659
36.13,-0.0999999999999659
14.12,-0.10000000000002274
24.11,-0.10000000000002274
36.14,-0.10000000000002274
6.11,-0.10000000000002274
24.12,-0.10000000000002274
14.13,-0.10000000000002274
36.15,-0.10000000000002274
6.12,-0.0999999999999659
14.14,-0.10000000000002274
36.16,-0.10000000000002274
36.17,-0.0999999999999659
24.13,-0.10000000000002274
36.18,-0.10000000000002274
24.14,-0.0999999999999659
14.15,-0.10000000000002274
36.19,-0.10000000000002274
6.13,-0.0999999999999659
14.16,-0.10000000000002274
37,-0.0999999999999659
37.1,-0.10000000000002274
24.15,-0.0999999999999659
6.14,-0.0999999999999659
37.2,-0.10000000000002274
6.15,-0.10000000000002274
37.3,-0.0999999999999659
14.17,-0.10000000000002274
24.16,-0.10000000000002274
37.4,-0.0999999999999659
14.18,-0.0999999999999659
37.5,-0.10000000000002274
14.19,-0.10000000000002274
6.16,-0.10000000000002274
37.6,-0.10000000000002274
15,-0.0999999999999659
24.17,-0.10000000000002274
6.17,-0.0999999999999659
37.7,-0.0999999999999659
15.1,-0.10000000000002274
24.18,-0.10000000000002274
37.8,-0.0999999999999659
6.18,-0.0999999999999659
15.2,-0.0999999999999659
37.9,-0.10000000000002274
37.10,-0.0999999999999659
24.19,-0.10000000000002274
15.3,-0.0999999999999659
6.19,-0.10000000000002274
37.11,-0.10000000000002274
25,-0.10000000000002274
15.4,-0.10000000000002274
7,-0.0999999999999659
37.12,-0.10000000000002274
25.1,-0.0999999999999659
7.1,-0.10000000000002274
37.13,-0.10000000000002274
37.14,-0.0999999999999659
25.2,-0.0999999999999659
15.5,-0.10000000000002274
37.15,-0.10000000000002274
25.3,-0.0999999999999659
7.2,-0.0999999999999659
37.16,-0.10000000000002274
25.4,-0.10000000000002274
15.6,-0.10000000000002274
7.3,-0.10000000000002274
37.17,-0.10000000000002274
15.7,-0.10000000000002274
7.4,-0.0999999999999659
37.18,-0.0999999999999659
25.5,-0.10000000000002274
15.8,-0.10000000000002274
37.19,-0.10000000000002274
38,-0.10000000000002274
7.5,-0.10000000000002274
38.1,-0.10000000000002274
25.6,-0.10000000000002274
7.6,-0.10000000000002274
38.2,-0.0999999999999659
7.7,-0.10000000000002274
25.7,-0.10000000000002274
38.3,-0.0999999999999659
7.8,-0.10000000000002274
25.8,-0.10000000000002274
15.9,-0.0999999999999659
38.4,-0.10000000000002274
7.9,-0.10000000000002274
15.10,-0.10000000000002274
25.9,-0.10000000000002274
38.5,-0.10000000000002274
7.10,-0.0999999999999659
25.10,-0.10000000000002274
38.6,-0.10000000000002274
25.11,-0.0999999999999659
38.7,-0.10000000000002274
25.12,-0.10000000000002274
38.8,-0.10000000000002274
7.11,-0.0999999999999659
15.11,-0.0999999999999659
38.9,-0.10000000000002274
7.12,-0.10000000000002274
15.12,-0.10000000000002274
38.10,-0.10000000000002274
7.13,-0.10000000000002274
15.13,-0.10000000000002274
38.11,-0.0999999999999659
25.13,-0.0999999999999659
7.14,-0.10000000000002274
38.12,-0.10000000000002274
25.14,-0.10000000000002274
7.15,-0.10000000000002274
38.13,-0.0999999999999659
25.15,-0.0999999999999659
7.16,-0.0999999999999659
38.14,-0.10000000000002274
25.16,-0.10000000000002274
7.17,-0.10000000000002274
38.15,-0.0999999999999659
7.18,-0.0999999999999659
38.16,-0.10000000000002274
25.17,-0.10000000000002274
38.17,-0.10000000000002274
25.18,-0.10000000000002274
15.14,-0.0999999999999659
38.18,-0.0999999999999659
15.15,-0.10000000000002274
38.19,-0.10000000000002274
25.19,-0.10000000000002274
15.16,-0.10000000000002274
39,-0.10000000000002274
7.19,-0.0999999999999659
26,-0.0999999999999659
15.17,-0.0999999999999659
39.1,-0.0999999999999659
8,-0.10000000000002274
26.1,-0.0999999999999659
39.2,-0.10000000000002274
8.1,-0.10000000000002274
26.2,-0.10000000000002274
15.18,-0.10000000000002274
39.3,-0.10000000000002274
26.3,-0.0999999999999659
39.4,-0.0999999999999659
8.2,-0.0999999999999659
26.4,-0.0999999999999659
39.5,-0.10000000000002274
8.3,-0.10000000000002274
15.19,-0.0999999999999659
26.5,-0.10000000000002274
39.6,-0.0999999999999659
8.4,-0.0999999999999659
39.7,-0.10000000000002274
16,-0.10000000000002274
8.5,-0.10000000000002274
39.8,-0.10000000000002274
16.1,-0.10000000000002274
8.6,-0.0999999999999659
39.9,-0.10000000000002274
26.6,-0.0999999999999659
39.10,-0.0999999999999659
26.7,-0.10000000000002274
39.11,-0.10000000000002274
16.2,-0.10000000000002274
39.12,-0.10000000000002274
8.7,-0.0999999999999659
16.3,-0.10000000000002274
39.13,-0.0999999999999659
16.4,-0.10000000000002274
8.8,-0.0999999999999659
39.14,-0.10000000000002274
8.9,-0.10000000000002274
39.15,-0.10000000000002274
16.5,-0.0999999999999659
39.16,-0.0999999999999659
39.17,-0.0999999999999659
8.10,-0.10000000000002274
26.8,-0.10000000000002274
39.18,-0.10000000000002274
8.11,-0.0999999999999659
26.9,-0.10000000000002274
39.19,-0.10000000000002274
8.12,-0.0999999999999659
26.10,-0.0999999999999659
40,-0.0999999999999659
8.13,-0.10000000000002274
40.1,-0.0999999999999659
16.6,-0.0999999999999659
26.11,-0.10000000000002274
40.2,-0.10000000000002274
16.7,-0.10000000000002274
26.12,-0.09999999999990905
40.3,-0.10000000000002274
16.8,-0.09999999999990905
40.4,-0.09999999999990905
8.14,-0.10000000000002274
16.9,-0.10000000000002274
40.5,-0.10000000000002274
8.15,-0.10000000000002274
40.6,-0.10000000000002274
8.16,-0.10000000000002274
26.13,-0.10000000000002274
40.7,-0.10000000000002274
8.17,-0.09999999999990905
26.14,-0.09999999999990905
40.8,-0.09999999999990905
16.10,-0.10000000000002274
40.9,-0.10000000000002274
26.15,-0.09999999999990905
40.10,-0.10000000000002274
8.18,-0.10000000000002274
26.16,-0.10000000000002274
16.11,-0.10000000000002274
40.11,-0.10000000000002274
26.17,-0.10000000000002274
16.12,-0.10000000000002274
40.12,-0.10000000000002274
40.13,-0.09999999999990905
8.19,-0.10000000000002274
40.14,-0.10000000000002274
16.13,-0.10000000000002274
9,-0.10000000000002274
26.18,-0.10000000000002274
40.15,-0.10000000000002274
9.1,-0.10000000000002274
16.14,-0.10000000000002274
40.16,-0.09999999999990905
9.2,-0.10000000000002274
16.15,-0.10000000000002274
26.19,-0.10000000000002274
40.17,-0.10000000000002274
9.3,-0.10000000000002274
27,-0.10000000000002274
40.18,-0.10000000000002274
9.4,-0.09999999999990905
27.1,-0.10000000000002274
40.19,-0.10000000000002274
9.5,-0.10000000000002274
27.2,-0.10000000000002274
9.6,-0.10000000000002274
9.7,-0.09999999999990905
27.3,-0.09999999999990905
9.8,-0.10000000000002274
16.16,-0.10000000000002274
27.4,-0.10000000000002274
9.9,-0.10000000000002274
16.17,-0.09999999999990905
27.5,-0.09999999999990905
16.18,-0.10000000000002274
16.19,-0.10000000000002274
9.10,-0.10000000000002274
27.6,-0.10000000000002274
9.11,-0.10000000000002274
17,-0.10000000000002274
9.12,-0.09999999999990905
27.7,-0.10000000000002274
9.13,-0.10000000000002274
9.14,-0.10000000000002274
17.1,-0.10000000000002274
27.8,-0.09999999999990905
9.15,-0.10000000000002274
27.9,-0.10000000000002274
17.2,-0.10000000000002274
9.16,-0.09999999999990905
27.10,-0.10000000000002274
27.11,-0.09999999999990905
17.3,-0.10000000000002274
27.12,-0.10000000000002274
17.4,-0.09999999999990905
9.17,-0.10000000000002274
27.13,-0.10000000000002274
17.5,-0.10000000000002274
17.6,-0.10000000000002274
9.18,-0.10000000000002274
27.14,-0.09999999999990905
9.19,-0.10000000000002274
27.15,-0.10000000000002274
10,-0.10000000000002274
27.16,-0.10000000000002274
27.17,-0.10000000000002274
17.7,-0.09999999999990905
17.8,-0.10000000000002274
10.1,-0.10000000000002274
17.9,-0.10000000000002274
17.10,-0.10000000000002274
17.11,-0.09999999999990905
10.2,-0.10000000000002274
17.12,-0.10000000000002274
27.18,-0.10000000000002274
10.3,-0.10000000000002274
17.13,-0.10000000000002274
10.4,-0.10000000000002274
17.14,-0.10000000000002274
27.19,-0.10000000000002274
17.15,-0.10000000000002274
28,-0.10000000000002274
10.5,-0.10000000000002274
17.16,-0.10000000000002274
10.6,-0.10000000000002274
17.17,-0.10000000000002274
10.7,-0.10000000000002274
28.1,-0.10000000000002274
17.18,-0.10000000000002274
10.8,-0.10000000000002274
17.19,-0.10000000000002274
10.9,-0.10000000000002274
28.2,-0.09999999999990905
18,-0.10000000000002274
10.10,-0.10000000000002274
28.3,-0.10000000000002274
18.1,-0.10000000000002274
10.11,-0.10000000000002274
28.4,-0.10000000000002274
18.2,-0.09999999999990905
10.12,-0.10000000000002274
28.5,-0.09999999999990905
18.3,-0.10000000000002274
28.6,-0.10000000000002274
18.4,-0.10000000000002274
18.5,-0.10000000000002274
28.7,-0.10000000000002274
18.6,-0.09999999999990905
10.13,-0.10000000000002274
18.7,-0.10000000000002274
10.14,-0.10000000000002274
18.8,-0.10000000000002274
10.15,-0.10000000000002274
28.8,-0.10000000000002274
18.9,-0.10000000000002274
10.16,-0.10000000000002274
18.10,-0.09999999999990905
28.9,-0.10000000000002274
10.17,-0.09999999999990905
18.11,-0.10000000000002274
10.18,-0.10000000000002274
18.12,-0.10000000000002274
28.10,-0.10000000000002274
18.13,-0.09999999999990905
28.11,-0.10000000000002274
18.14,-0.10000000000002274
28.12,-0.10000000000002274
18.15,-0.10000000000002274
28.13,-0.10000000000002274
10.19,-0.09999999999990905
18.16,-0.10000000000002274
18.17,-0.10000000000002274
18.18,-0.09999999999990905
28.14,-0.10000000000002274
18.19,-0.10000000000002274
28.15,-0.10000000000002274
19,-0.10000000000002274
28.16,-0.10000000000002274
19.1,-0.09999999999990905
19.2,-0.10000000000002274
19.3,-0.10000000000002274
19.4,-0.09999999999990905
19.5,-0.10000000000002274
28.17,-0.09999999999990905
19.6,-0.10000000000002274
28.18,-0.10000000000002274
19.7,-0.09999999999990905
28.19,-0.10000000000002274
19.8,-0.10000000000002274
29,-0.09999999999990905
19.9,-0.10000000000002274
19.10,-0.10000000000002274
19.11,-0.10000000000002274
29.1,-0.09999999999990905
19.12,-0.09999999999990905
19.13,-0.10000000000002274
19.14,-0.10000000000002274
19.15,-0.10000000000002274
19.16,-0.09999999999990905
29.2,-0.10000000000002274
19.17,-0.10000000000002274
29.3,-0.10000000000002274
19.18,-0.10000000000002274
29.4,-0.09999999999990905
19.19,-0.10000000000002274
29.5,-0.10000000000002274
20,-0.09999999999990905
29.6,-0.10000000000002274
20.1,-0.10000000000002274
29.7,-0.10000000000002274
20.2,-0.10000000000002274
29.8,-0.09999999999990905
20.3,-0.09999999999990905
29.9,-0.10000000000002274
20.4,-0.10000000000002274
29.10,-0.10000000000002274
20.5,-0.10000000000002274
29.11,-0.10000000000002274
20.6,-0.09999999999990905
29.12,-0.10000000000002274
20.7,-0.10000000000002274
29.13,-0.10000000000002274
20.8,-0.10000000000002274
29.14,-0.10000000000002274
20.9,-0.09999999999990905
29.15,-0.09999999999990905
20.10,-0.10000000000002274
29.16,-0.10000000000002274
20.11,-0.10000000000002274
29.17,-0.10000000000002274
20.12,-0.10000000000002274
29.18,-0.10000000000002274
20.13,-0.10000000000002274
29.19,-0.09999999999990905
20.14,-0.09999999999990905
30,-0.10000000000002274
20.15,-0.10000000000002274
30.1,-0.10000000000002274
20.16,-0.10000000000002274
30.2,-0.10000000000002274
20.17,-0.10000000000002274
30.3,-0.10000000000002274
20.18,-0.09999999999990905
30.4,-0.09999999999990905
30.5,-0.10000000000002274
20.19,-0.10000000000002274
30.6,-0.10000000000002274
30.7,-0.09999999999990905
30.8,-0.10000000000002274
30.9,-0.10000000000002274
30.10,-0.10000000000002274
30.11,-0.09999999999990905
30.12,-0.10000000000002274
30.13,-0.10000000000002274
30.14,-0.09999999999990905
30.15,-0.10000000000002274
30.16,-0.10000000000002274
30.17,-0.10000000000002274
30.18,-0.10000000000002274
30.19,-0.10000000000002274
