Vehicle ID,Traveled Time
14.5,55.80000000000001
6,64.5
35.19,59.799999999999955
36,60.89999999999998
24.1,66.0
6.1,63.80000000000001
36.1,53.200000000000045
24.2,64.69999999999999
14.6,48.900000000000034
36.2,54.39999999999998
14.7,47.400000000000034
6.2,60.900000000000034
24.3,66.5
36.3,59.099999999999966
14.8,46.0
6.3,59.599999999999966
24.4,67.69999999999999
36.4,65.10000000000002
14.9,46.19999999999999
6.4,63.80000000000001
36.5,66.5
24.5,67.80000000000001
6.5,62.5
36.6,75.10000000000002
24.6,75.5
36.7,67.19999999999999
14.10,45.39999999999998
36.8,75.30000000000001
6.6,57.599999999999966
24.7,68.10000000000002
14.11,53.39999999999998
36.9,63.30000000000001
6.7,63.60000000000002
24.8,68.10000000000002
36.10,62.0
6.8,62.30000000000001
36.11,60.80000000000001
6.9,59.80000000000001
24.9,62.60000000000002
36.12,63.0
6.10,67.5
24.10,69.69999999999999
36.13,72.5
14.12,54.400000000000034
24.11,68.40000000000003
36.14,71.0
6.11,66.19999999999999
24.12,67.0
14.13,53.19999999999999
36.15,69.5
6.12,64.89999999999998
14.14,60.69999999999999
36.16,68.0
36.17,66.5
24.13,76.69999999999999
36.18,64.89999999999998
24.14,75.30000000000001
14.15,55.400000000000034
36.19,63.400000000000034
6.13,55.89999999999998
14.16,54.10000000000002
37,62.30000000000001
37.1,70.30000000000001
24.15,69.39999999999998
6.14,52.099999999999966
37.2,63.39999999999998
6.15,53.39999999999998
37.3,78.0
14.17,45.60000000000002
24.16,65.60000000000002
37.4,63.5
14.18,46.89999999999998
37.5,62.400000000000034
14.19,54.30000000000001
6.16,58.19999999999999
37.6,55.60000000000002
15,53.0
24.17,78.30000000000001
6.17,60.80000000000001
37.7,66.29999999999995
15.1,53.30000000000001
24.18,77.60000000000002
37.8,69.89999999999998
6.18,58.299999999999955
15.2,51.5
37.9,63.19999999999999
37.10,61.69999999999999
24.19,72.0
15.3,48.69999999999999
6.19,53.400000000000034
37.11,60.19999999999999
25,71.5
15.4,58.10000000000002
7,63.19999999999999
37.12,60.60000000000002
25.1,70.09999999999997
7.1,62.0
37.13,59.19999999999999
37.14,57.69999999999999
25.2,65.39999999999998
15.5,50.89999999999998
37.15,56.60000000000002
25.3,63.80000000000001
7.2,62.39999999999998
37.16,55.60000000000002
25.4,62.60000000000002
15.6,47.80000000000001
7.3,74.10000000000002
37.17,55.30000000000001
15.7,46.60000000000002
7.4,78.30000000000001
37.18,73.19999999999999
25.5,67.80000000000001
15.8,45.19999999999999
37.19,62.0
38,64.90000000000003
7.5,73.10000000000002
38.1,68.39999999999998
25.6,66.70000000000005
7.6,71.80000000000001
38.2,67.09999999999997
7.7,70.40000000000003
25.7,63.900000000000034
38.3,70.5
7.8,69.40000000000003
25.8,70.0
15.9,46.0
38.4,71.5
7.9,73.0
15.10,46.900000000000034
25.9,68.60000000000002
38.5,59.80000000000001
7.10,73.29999999999995
25.10,67.20000000000005
38.6,72.39999999999998
25.11,66.5
38.7,52.900000000000034
25.12,67.90000000000003
38.8,54.60000000000002
7.11,67.5
15.11,50.39999999999998
38.9,56.0
7.12,66.0
15.12,50.0
38.10,54.400000000000034
7.13,64.5
15.13,50.89999999999998
38.11,56.099999999999966
25.13,68.89999999999998
7.14,64.70000000000005
38.12,60.30000000000001
25.14,74.40000000000003
7.15,63.39999999999998
38.13,58.799999999999955
25.15,61.0
7.16,62.099999999999966
38.14,57.900000000000034
25.16,70.30000000000001
7.17,60.900000000000034
38.15,60.19999999999999
7.18,59.599999999999966
38.16,59.0
25.17,67.80000000000001
38.17,58.19999999999999
25.18,66.5
15.14,42.099999999999966
38.18,55.0
15.15,45.700000000000045
38.19,55.5
25.19,62.299999999999955
15.16,50.69999999999999
39,54.30000000000001
7.19,56.39999999999998
26,61.0
15.17,49.19999999999999
39.1,53.80000000000001
8,61.19999999999999
26.1,59.49999999999994
39.2,57.30000000000007
8.1,60.30000000000007
26.2,68.80000000000007
15.18,46.5
39.3,61.200000000000045
26.3,67.39999999999998
39.4,59.799999999999955
8.2,56.900000000000034
26.4,64.99999999999994
39.5,59.30000000000001
8.3,55.5
15.19,47.900000000000034
26.5,63.5
39.6,58.30000000000001
8.4,54.900000000000034
39.7,57.0
16,44.80000000000001
8.5,55.80000000000007
39.8,57.10000000000002
16.1,48.299999999999955
8.6,63.299999999999955
39.9,55.599999999999966
26.6,59.19999999999999
39.10,54.99999999999994
26.7,58.5
39.11,59.0
16.2,43.200000000000045
39.12,57.89999999999998
8.7,56.69999999999993
16.3,50.80000000000007
39.13,58.39999999999998
16.4,49.200000000000045
8.8,53.599999999999966
39.14,61.50000000000006
8.9,56.10000000000002
39.15,60.80000000000007
16.5,43.799999999999955
39.16,59.39999999999998
39.17,58.900000000000034
8.10,51.10000000000002
26.8,64.30000000000007
39.18,58.5
8.11,62.10000000000002
26.9,72.0
39.19,57.60000000000002
8.12,60.69999999999999
26.10,71.39999999999998
40,56.5
8.13,58.00000000000006
40.1,56.30000000000001
16.6,56.60000000000002
26.11,67.70000000000005
40.2,55.39999999999998
16.7,55.30000000000001
26.12,66.29999999999995
40.3,54.60000000000002
16.8,53.09999999999991
40.4,51.299999999999955
8.14,56.10000000000002
16.9,51.80000000000007
40.5,53.90000000000009
8.15,54.80000000000007
40.6,60.700000000000045
8.16,57.799999999999955
26.13,75.5
40.7,59.89999999999998
8.17,60.69999999999993
26.14,74.19999999999993
40.8,60.59999999999991
16.10,47.89999999999998
40.9,60.60000000000002
26.15,68.89999999999998
40.10,61.5
8.18,56.39999999999998
26.16,69.40000000000009
16.11,43.30000000000007
40.11,60.10000000000002
26.17,67.89999999999998
16.12,41.89999999999998
40.12,62.799999999999955
40.13,58.299999999999955
8.19,50.0
40.14,58.80000000000007
16.13,39.700000000000045
9,48.60000000000002
26.18,61.200000000000045
40.15,67.20000000000005
9.1,63.60000000000002
16.14,46.5
40.16,65.69999999999993
9.2,62.30000000000007
16.15,45.10000000000002
26.19,60.5
40.17,65.70000000000005
9.3,70.5
27,66.5
40.18,64.39999999999998
9.4,69.09999999999991
27.1,66.70000000000005
40.19,63.200000000000045
9.5,68.30000000000007
27.2,69.10000000000002
9.6,66.89999999999998
9.7,62.5
27.3,62.299999999999955
9.8,61.10000000000002
16.16,43.60000000000002
27.4,62.30000000000007
9.9,60.60000000000002
16.17,42.09999999999991
27.5,67.19999999999993
16.18,40.80000000000007
16.19,39.60000000000002
9.10,53.60000000000002
27.6,82.70000000000005
9.11,56.19999999999993
17,43.10000000000002
9.12,59.39999999999998
27.7,78.60000000000002
9.13,58.10000000000002
9.14,56.700000000000045
17.1,46.30000000000007
27.8,73.59999999999991
9.15,58.299999999999955
27.9,72.10000000000002
17.2,47.0
9.16,57.5
27.10,70.60000000000002
27.11,69.09999999999991
17.3,53.60000000000002
27.12,67.60000000000002
17.4,52.59999999999991
9.17,62.60000000000002
27.13,66.20000000000005
17.5,51.200000000000045
17.6,50.0
9.18,57.89999999999998
27.14,76.69999999999993
9.19,60.30000000000007
27.15,75.20000000000005
10,59.0
27.16,75.29999999999995
27.17,74.0
17.7,46.0
17.8,44.700000000000045
10.1,54.39999999999998
17.9,45.700000000000045
17.10,44.39999999999998
17.11,43.0
10.2,49.19999999999993
17.12,41.60000000000002
27.18,62.10000000000002
10.3,51.5
17.13,40.30000000000007
10.4,61.200000000000045
17.14,46.89999999999998
27.19,72.30000000000007
17.15,45.40000000000009
28,70.89999999999998
10.5,59.30000000000007
17.16,46.89999999999998
10.6,58.10000000000002
17.17,45.5
10.7,65.29999999999995
28.1,74.39999999999998
17.18,46.0
10.8,64.90000000000009
17.19,51.40000000000009
10.9,63.5
28.2,69.59999999999991
18,54.89999999999998
10.10,63.299999999999955
28.3,68.30000000000007
18.1,56.10000000000002
10.11,62.0
28.4,66.89999999999998
18.2,56.0
10.12,60.80000000000007
28.5,69.69999999999993
18.3,54.80000000000007
28.6,72.30000000000007
18.4,53.39999999999998
18.5,52.10000000000002
28.7,68.29999999999995
18.6,50.69999999999993
10.13,61.799999999999955
18.7,49.40000000000009
10.14,61.60000000000002
18.8,54.799999999999955
10.15,60.30000000000007
28.8,64.39999999999998
18.9,53.69999999999993
10.16,63.39999999999998
18.10,61.5
28.9,61.80000000000007
10.17,62.0
18.11,60.10000000000002
10.18,61.60000000000002
18.12,59.19999999999993
28.10,61.0
18.13,57.89999999999998
28.11,63.799999999999955
18.14,57.700000000000045
28.12,69.70000000000005
18.15,56.39999999999998
28.13,74.29999999999995
10.19,53.299999999999955
18.16,55.0
18.17,53.799999999999955
18.18,52.39999999999998
28.14,76.29999999999995
18.19,50.89999999999998
28.15,74.80000000000007
19,51.5
28.16,73.5
19.1,46.89999999999998
19.2,47.700000000000045
19.3,46.299999999999955
19.4,45.19999999999993
19.5,43.80000000000007
28.17,65.39999999999998
19.6,49.89999999999998
28.18,64.0
19.7,53.299999999999955
28.19,62.5
19.8,52.0
29,68.19999999999993
19.9,50.60000000000002
19.10,49.700000000000045
19.11,48.39999999999998
29.1,68.89999999999998
19.12,57.19999999999993
19.13,56.90000000000009
19.14,55.60000000000002
19.15,55.5
19.16,54.39999999999998
29.2,66.39999999999998
19.17,53.10000000000002
29.3,69.19999999999993
19.18,53.700000000000045
29.4,71.19999999999993
19.19,52.39999999999998
29.5,73.0
20,51.0
29.6,67.20000000000005
20.1,49.5
29.7,69.0
20.2,55.10000000000002
29.8,73.0
20.3,53.69999999999993
29.9,65.10000000000002
20.4,54.60000000000002
29.10,72.10000000000002
20.5,50.799999999999955
29.11,74.60000000000002
20.6,56.5
29.12,70.5
20.7,47.700000000000045
29.13,71.60000000000002
20.8,52.39999999999998
29.14,70.39999999999998
20.9,51.19999999999993
29.15,74.5
20.10,51.80000000000007
29.16,73.30000000000007
20.11,50.5
29.17,81.29999999999995
20.12,51.89999999999998
29.18,77.60000000000002
20.13,50.60000000000002
29.19,60.69999999999993
20.14,51.69999999999993
30,74.70000000000005
20.15,41.5
30.1,73.30000000000007
20.16,47.799999999999955
30.2,71.89999999999998
20.17,48.5
30.3,71.19999999999993
20.18,48.59999999999991
30.4,69.89999999999998
30.5,68.60000000000002
20.19,41.80000000000007
30.6,67.20000000000005
30.7,78.5
30.8,77.30000000000007
30.9,76.0
30.10,74.60000000000002
30.11,73.0
30.12,72.0
30.13,74.20000000000005
30.14,80.59999999999991
30.15,79.10000000000002
30.16,78.20000000000005
30.17,76.69999999999993
30.18,78.30000000000007
30.19,77.0
